time,rps
1696188352180,40
1696188353180,40
1696188354180,40
1696188355180,40
1696188356180,0
1696188357180,39
1696188358180,40
1696188359180,40
1696188360180,40
1696188361180,40
1696188362180,40
1696188363180,40
1696188364180,40
1696188365180,40
1696188366180,40
1696188367180,40
1696188368180,39
1696188369180,40
1696188370180,40
1696188371180,40
1696188372180,40
1696188373180,40
1696188374180,40
1696188375180,40
1696188376180,1
1696188377180,40
1696188378180,40
1696188379180,40
1696188380180,40
1696188381180,40
1696188382180,40
1696188383180,40
1696188384180,40
1696188385180,40
1696188386180,40
1696188387180,40
1696188388180,40
1696188389180,40
1696188390180,40
1696188391180,1
1696188392180,40
1696188393180,40
1696188394180,40
1696188395180,40
1696188396180,40
1696188397180,40
1696188398180,40
1696188399180,40
1696188400180,40
1696188401180,40
1696188402180,40
1696188403180,40
1696188404180,40
1696188405180,40
1696188406180,40
1696188407180,40
1696188408180,40
1696188409180,40
1696188410180,40
1696188411180,40
1696188412180,40
1696188413180,40
1696188414180,40
1696188415180,40
1696188416180,40
1696188417180,40
1696188418180,40
1696188419180,40
1696188420180,40
1696188421180,40
1696188422180,40
1696188423180,13
1696188424180,30
1696188425180,30
1696188426180,40
1696188427180,40
1696188428180,40
1696188429180,40
1696188430180,40
1696188431180,40
1696188432180,40
1696188433180,40
1696188434180,40
1696188435180,40
1696188436180,40
1696188437180,40
1696188438180,40
1696188439180,40
1696188440180,40
1696188441180,40
1696188442180,40
1696188443180,40
1696188444180,40
1696188445180,40
1696188446180,40
1696188447180,40
1696188448180,40
1696188449180,40
1696188450180,40
1696188451180,40
1696188452180,40
1696188453180,40
1696188454180,40
1696188455180,40
1696188456180,40
1696188457180,40
1696188458180,40
1696188459180,40
1696188460180,40
1696188461180,40
1696188462180,40
1696188463180,40
1696188464180,40
1696188465180,40
1696188466180,40
1696188467180,40
1696188468180,40
1696188469180,40
1696188470180,40
1696188471180,40
1696188472180,40
1696188473180,40
1696188474180,40
1696188475180,21
1696188476180,40
1696188477180,40
1696188478180,40
1696188479180,40
1696188480180,40
1696188481180,1
1696188482180,1
1696188483180,39
1696188484180,40
1696188485180,40
1696188486180,40
1696188487180,40
1696188488180,40
1696188489180,40
1696188490180,40
1696188491180,40
1696188492180,40
1696188493180,40
1696188494180,40
1696188495180,40
1696188496180,40
1696188497180,40
1696188498180,40
1696188499180,40
1696188500180,40
1696188501180,40
1696188502180,40
1696188503180,40
1696188504180,40
1696188505180,40
1696188506180,40
1696188507180,40
1696188508180,40
1696188509180,40
1696188510180,40
1696188511180,40
1696188512180,40
1696188513180,40
1696188514180,40
1696188515180,40
1696188516180,40
1696188517180,15
1696188518180,40
1696188519180,40
1696188520180,40
1696188521180,40
1696188522180,40
1696188523180,40
1696188524180,40
1696188525180,40
1696188526180,40
1696188527180,40
1696188528180,40
1696188529180,40
1696188530180,40
1696188531180,40
1696188532180,40
1696188533180,40
1696188534180,40
1696188535180,40
1696188536180,40
1696188537180,40
1696188538180,40
1696188539180,40
1696188540180,38
1696188541180,40
1696188542180,40
1696188543180,40
1696188544180,40
1696188545180,40
1696188546180,40
1696188547180,40
1696188548180,40
1696188549180,40
1696188550180,40
1696188551180,40
1696188552180,40
1696188553180,40
1696188554180,40
1696188555180,40
1696188556180,40
1696188557180,40
1696188558180,40
1696188559180,40
1696188560180,40
1696188561180,40
1696188562180,40
1696188563180,40
1696188564180,40
1696188565180,40
1696188566180,40
1696188567180,40
1696188568180,40
1696188569180,40
1696188570180,40
1696188571180,40
1696188572180,40
1696188573180,40
1696188574180,40
1696188575180,40
1696188576180,40
1696188577180,40
1696188578180,40
1696188579180,40
1696188580180,40
1696188581180,40
1696188582180,40
1696188583180,40
1696188584180,40
1696188585180,40
1696188586180,40
1696188587180,40
1696188588180,16
1696188589180,38
1696188590180,40
1696188591180,40
1696188592180,40
1696188593180,40
1696188594180,40
1696188595180,40
1696188596180,40
1696188597180,40
1696188598180,40
1696188599180,40
1696188600180,40
1696188601180,40
1696188602180,40
1696188603180,40
1696188604180,40
1696188605180,40
1696188606180,40
1696188607180,40
1696188608180,40
1696188609180,40
1696188610180,40
1696188611180,40
1696188612180,40
1696188613180,40
1696188614180,40
1696188615180,40
1696188616180,40
1696188617180,40
1696188618180,40
1696188619180,40
1696188620180,40
1696188621180,40
1696188622180,40
1696188623180,40
1696188624180,40
1696188625180,40
1696188626180,40
1696188627180,40
1696188628180,10
1696188629180,10
1696188630180,40
1696188631180,4
1696188632180,37
1696188633180,40
1696188634180,40
1696188635180,40
1696188636180,40
1696188637180,40
1696188638180,40
1696188639180,40
1696188640180,40
1696188641180,40
1696188642180,40
1696188643180,40
1696188644180,40
1696188645180,40
1696188646180,40
1696188647180,40
