time,rps
1696094789443,1
1696094790443,0
1696094791443,0
1696094792443,0
1696094793443,1
1696094794443,1
1696094795443,1
1696094796443,0
1696094797443,0
1696094798443,0
1696094799443,0
1696094800443,0
1696094801443,0
1696094802443,0
1696094803443,1
1696094804443,1
1696094805443,1
1696094806443,0
1696094807443,0
1696094808443,0
1696094809443,0
1696094810443,0
1696094811443,0
1696094812443,1
1696094813443,1
1696094814443,0
1696094815443,0
1696094816443,1
1696094817443,1
1696094818443,1
1696094819443,2
1696094820443,1
1696094821443,0
1696094822443,0
1696094823443,0
1696094824443,0
1696094825443,0
1696094826443,0
1696094827443,0
1696094828443,0
1696094829443,1
1696094830443,0
1696094831443,1
1696094832443,0
1696094833443,1
1696094834443,1
1696094835443,0
1696094836443,1
1696094837443,1
1696094838443,0
1696094839443,0
1696094840443,1
1696094841443,1
1696094842443,1
1696094843443,0
1696094844443,0
1696094845443,1
1696094846443,1
1696094847443,0
1696094848443,0
1696094849443,0
1696094850443,0
1696094851443,0
1696094852443,0
1696094853443,0
1696094854443,0
1696094855443,1
1696094856443,1
1696094857443,1
1696094858443,1
1696094859443,1
1696094860443,0
1696094861443,0
1696094862443,0
1696094863443,0
1696094864443,1
1696094865443,1
1696094866443,0
1696094867443,0
1696094868443,0
1696094869443,2
1696094870443,1
1696094871443,0
1696094872443,0
1696094873443,0
1696094874443,0
1696094875443,0
1696094876443,0
1696094877443,0
1696094878443,0
1696094879443,0
1696094880443,0
1696094881443,0
1696094882443,1
1696094883443,1
1696094884443,0
1696094885443,0
1696094886443,0
1696094887443,0
1696094888443,0
1696094889443,1
1696094890443,0
1696094891443,0
1696094892443,1
1696094893443,2
1696094894443,1
1696094895443,1
1696094896443,0
1696094897443,0
1696094898443,0
1696094899443,0
1696094900443,0
1696094901443,1
1696094902443,1
1696094903443,0
1696094904443,0
1696094905443,1
1696094906443,1
1696094907443,2
1696094908443,0
1696094909443,0
1696094910443,0
1696094911443,0
1696094912443,1
1696094913443,0
1696094914443,0
1696094915443,0
1696094916443,1
1696094917443,1
1696094918443,2
1696094919443,0
1696094920443,0
1696094921443,0
1696094922443,1
1696094923443,0
1696094924443,0
1696094925443,1
1696094926443,0
1696094927443,0
1696094928443,0
1696094929443,0
1696094930443,0
1696094931443,1
1696094932443,0
1696094933443,0
1696094934443,3
1696094935443,0
1696094936443,0
1696094937443,0
1696094938443,0
1696094939443,0
1696094940443,1
1696094941443,1
1696094942443,0
1696094943443,0
1696094944443,1
1696094945443,0
1696094946443,0
1696094947443,1
1696094948443,1
1696094949443,0
1696094950443,0
1696094951443,0
1696094952443,0
1696094953443,0
1696094954443,1
1696094955443,0
1696094956443,0
1696094957443,1
1696094958443,0
1696094959443,0
1696094960443,0
1696094961443,0
1696094962443,0
1696094963443,0
1696094964443,0
1696094965443,0
1696094966443,1
1696094967443,1
1696094968443,0
1696094969443,0
1696094970443,1
1696094971443,0
1696094972443,0
1696094973443,0
1696094974443,0
1696094975443,0
1696094976443,0
1696094977443,0
1696094978443,0
1696094979443,0
1696094980443,1
1696094981443,0
1696094982443,0
1696094983443,1
1696094984443,2
1696094985443,1
1696094986443,0
1696094987443,0
1696094988443,0
1696094989443,1
1696094990443,0
1696094991443,0
1696094992443,0
1696094993443,0
1696094994443,0
1696094995443,0
1696094996443,1
1696094997443,1
1696094998443,1
1696094999443,1
1696095000443,1
1696095001443,0
1696095002443,0
1696095003443,0
1696095004443,0
1696095005443,1
1696095006443,1
1696095007443,0
1696095008443,0
1696095009443,1
1696095010443,1
1696095011443,1
1696095012443,1
1696095013443,0
1696095014443,0
1696095015443,0
1696095016443,0
1696095017443,0
1696095018443,0
1696095019443,0
1696095020443,1
1696095021443,1
1696095022443,0
1696095023443,0
1696095024443,0
1696095025443,0
1696095026443,1
1696095027443,1
1696095028443,1
1696095029443,0
1696095030443,0
1696095031443,0
1696095032443,0
1696095033443,0
1696095034443,0
1696095035443,0
1696095036443,0
1696095037443,1
1696095038443,1
1696095039443,1
1696095040443,0
1696095041443,0
1696095042443,0
1696095043443,0
1696095044443,0
1696095045443,0
1696095046443,0
1696095047443,0
1696095048443,0
1696095049443,0
1696095050443,1
1696095051443,1
1696095052443,1
1696095053443,0
1696095054443,0
1696095055443,0
1696095056443,0
1696095057443,0
1696095058443,1
1696095059443,0
1696095060443,0
1696095061443,0
1696095062443,0
1696095063443,1
1696095064443,1
1696095065443,1
1696095066443,0
1696095067443,0
1696095068443,0
1696095069443,0
1696095070443,0
1696095071443,1
1696095072443,0
1696095073443,0
1696095074443,0
1696095075443,0
1696095076443,0
1696095077443,1
1696095078443,0
1696095079443,0
1696095080443,0
1696095081443,0
1696095082443,1
1696095083443,1
1696095084443,2
1696095085443,0
1696095086443,0
