time,rps
1696093402460,40
1696093403460,40
1696093404460,40
1696093405460,40
1696093406460,40
1696093407460,40
1696093408460,40
1696093409460,40
1696093410460,40
1696093411460,40
1696093412460,33
1696093413460,40
1696093414460,40
1696093415460,40
1696093416460,40
1696093417460,40
1696093418460,40
1696093419460,40
1696093420460,40
1696093421460,40
1696093422460,40
1696093423460,40
1696093424460,40
1696093425460,1
1696093426460,13
1696093427460,40
1696093428460,40
1696093429460,40
1696093430460,40
1696093431460,40
1696093432460,40
1696093433460,40
1696093434460,40
1696093435460,39
1696093436460,40
1696093437460,40
1696093438460,40
1696093439460,40
1696093440460,40
1696093441460,40
1696093442460,40
1696093443460,40
1696093444460,40
1696093445460,40
1696093446460,11
1696093447460,40
1696093448460,40
1696093449460,40
1696093450460,40
1696093451460,40
1696093452460,40
1696093453460,35
1696093454460,40
1696093455460,40
1696093456460,40
1696093457460,40
1696093458460,40
1696093459460,40
1696093460460,40
1696093461460,40
1696093462460,40
1696093463460,39
1696093464460,31
1696093465460,40
1696093466460,40
1696093467460,40
1696093468460,40
1696093469460,40
1696093470460,40
1696093471460,40
1696093472460,40
1696093473460,40
1696093474460,40
1696093475460,40
1696093476460,40
1696093477460,40
1696093478460,40
1696093479460,40
1696093480460,40
1696093481460,40
1696093482460,40
1696093483460,40
1696093484460,40
1696093485460,40
1696093486460,40
1696093487460,40
1696093488460,40
1696093489460,40
1696093490460,40
1696093491460,39
1696093492460,40
1696093493460,40
1696093494460,40
1696093495460,40
1696093496460,40
1696093497460,40
1696093498460,40
1696093499460,40
1696093500460,40
1696093501460,40
1696093502460,40
1696093503460,40
1696093504460,40
1696093505460,40
1696093506460,40
1696093507460,40
1696093508460,40
1696093509460,40
1696093510460,40
1696093511460,40
1696093512460,40
1696093513460,40
1696093514460,30
1696093515460,40
1696093516460,40
1696093517460,40
1696093518460,40
1696093519460,40
1696093520460,34
1696093521460,39
1696093522460,27
1696093523460,40
1696093524460,40
1696093525460,40
1696093526460,40
1696093527460,40
1696093528460,40
1696093529460,40
1696093530460,40
1696093531460,40
1696093532460,40
1696093533460,40
1696093534460,40
1696093535460,40
1696093536460,40
1696093537460,40
1696093538460,40
1696093539460,40
1696093540460,40
1696093541460,40
1696093542460,40
1696093543460,40
1696093544460,40
1696093545460,40
1696093546460,40
1696093547460,6
1696093548460,40
1696093549460,40
1696093550460,40
1696093551460,40
1696093552460,40
1696093553460,40
1696093554460,40
1696093555460,35
1696093556460,33
1696093557460,40
1696093558460,40
1696093559460,40
1696093560460,40
1696093561460,40
1696093562460,40
1696093563460,40
1696093564460,40
1696093565460,40
1696093566460,40
1696093567460,40
1696093568460,40
1696093569460,40
1696093570460,40
1696093571460,40
1696093572460,40
1696093573460,40
1696093574460,40
1696093575460,40
1696093576460,40
1696093577460,40
1696093578460,40
1696093579460,40
1696093580460,40
1696093581460,40
1696093582460,40
1696093583460,40
1696093584460,11
1696093585460,40
1696093586460,40
1696093587460,40
1696093588460,40
1696093589460,40
1696093590460,40
1696093591460,40
1696093592460,40
1696093593460,40
1696093594460,40
1696093595460,40
1696093596460,34
1696093597460,40
1696093598460,40
1696093599460,39
1696093600460,39
1696093601460,40
1696093602460,40
1696093603460,40
1696093604460,40
1696093605460,2
1696093606460,40
1696093607460,40
1696093608460,40
1696093609460,40
1696093610460,40
1696093611460,40
1696093612460,40
1696093613460,40
1696093614460,40
1696093615460,40
1696093616460,40
1696093617460,40
1696093618460,40
1696093619460,40
1696093620460,40
1696093621460,40
1696093622460,2
1696093623460,40
1696093624460,40
1696093625460,40
1696093626460,40
1696093627460,40
1696093628460,25
1696093629460,40
1696093630460,40
1696093631460,40
1696093632460,40
1696093633460,32
1696093634460,40
1696093635460,40
1696093636460,40
1696093637460,40
1696093638460,40
1696093639460,40
1696093640460,40
1696093641460,40
1696093642460,7
1696093643460,40
1696093644460,40
1696093645460,40
1696093646460,40
1696093647460,40
1696093648460,40
1696093649460,40
1696093650460,40
1696093651460,40
1696093652460,40
1696093653460,32
1696093654460,40
1696093655460,40
1696093656460,40
1696093657460,40
1696093658460,40
1696093659460,22
1696093660460,22
1696093661460,40
1696093662460,40
1696093663460,40
1696093664460,40
1696093665460,40
1696093666460,40
1696093667460,40
1696093668460,1
1696093669460,1
1696093670460,40
1696093671460,40
1696093672460,40
1696093673460,40
1696093674460,5
1696093675460,40
1696093676460,40
1696093677460,40
1696093678460,39
1696093679460,40
1696093680460,40
1696093681460,40
1696093682460,40
1696093683460,40
1696093684460,21
1696093685460,40
1696093686460,40
1696093687460,40
1696093688460,40
1696093689460,40
1696093690460,2
1696093691460,40
1696093692460,40
1696093693460,40
1696093694460,40
1696093695460,18
1696093696460,18
