time,rps
1696094093436,40
1696094094436,40
1696094095436,32
1696094096436,40
1696094097436,39
1696094098436,40
1696094099436,40
1696094100436,40
1696094101436,40
1696094102436,40
1696094103436,40
1696094104436,40
1696094105436,40
1696094106436,40
1696094107436,40
1696094108436,40
1696094109436,40
1696094110436,25
1696094111436,40
1696094112436,40
1696094113436,40
1696094114436,40
1696094115436,40
1696094116436,40
1696094117436,40
1696094118436,40
1696094119436,40
1696094120436,40
1696094121436,40
1696094122436,40
1696094123436,40
1696094124436,40
1696094125436,40
1696094126436,40
1696094127436,16
1696094128436,40
1696094129436,21
1696094130436,40
1696094131436,40
1696094132436,40
1696094133436,40
1696094134436,40
1696094135436,40
1696094136436,40
1696094137436,40
1696094138436,40
1696094139436,40
1696094140436,40
1696094141436,40
1696094142436,40
1696094143436,40
1696094144436,40
1696094145436,40
1696094146436,40
1696094147436,40
1696094148436,40
1696094149436,40
1696094150436,40
1696094151436,40
1696094152436,40
1696094153436,40
1696094154436,40
1696094155436,40
1696094156436,40
1696094157436,16
1696094158436,16
1696094159436,40
1696094160436,40
1696094161436,40
1696094162436,40
1696094163436,40
1696094164436,40
1696094165436,40
1696094166436,40
1696094167436,40
1696094168436,40
1696094169436,40
1696094170436,37
1696094171436,40
1696094172436,1
1696094173436,40
1696094174436,40
1696094175436,40
1696094176436,28
1696094177436,40
1696094178436,40
1696094179436,40
1696094180436,40
1696094181436,40
1696094182436,40
1696094183436,40
1696094184436,40
1696094185436,17
1696094186436,40
1696094187436,40
1696094188436,40
1696094189436,40
1696094190436,40
1696094191436,40
1696094192436,40
1696094193436,40
1696094194436,40
1696094195436,40
1696094196436,40
1696094197436,40
1696094198436,40
1696094199436,40
1696094200436,40
1696094201436,40
1696094202436,40
1696094203436,40
1696094204436,40
1696094205436,17
1696094206436,40
1696094207436,40
1696094208436,40
1696094209436,40
1696094210436,40
1696094211436,40
1696094212436,3
1696094213436,40
1696094214436,40
1696094215436,40
1696094216436,40
1696094217436,40
1696094218436,39
1696094219436,40
1696094220436,40
1696094221436,40
1696094222436,40
1696094223436,40
1696094224436,40
1696094225436,40
1696094226436,40
1696094227436,40
1696094228436,40
1696094229436,40
1696094230436,40
1696094231436,1
1696094232436,1
1696094233436,40
1696094234436,40
1696094235436,40
1696094236436,40
1696094237436,40
1696094238436,40
1696094239436,40
1696094240436,40
1696094241436,1
1696094242436,1
1696094243436,40
1696094244436,34
1696094245436,40
1696094246436,40
1696094247436,40
1696094248436,40
1696094249436,40
1696094250436,40
1696094251436,40
1696094252436,40
1696094253436,40
1696094254436,40
1696094255436,40
1696094256436,40
1696094257436,40
1696094258436,40
1696094259436,40
1696094260436,40
1696094261436,40
1696094262436,40
1696094263436,40
1696094264436,40
1696094265436,40
1696094266436,40
1696094267436,40
1696094268436,40
1696094269436,40
1696094270436,40
1696094271436,40
1696094272436,40
1696094273436,33
1696094274436,40
1696094275436,40
1696094276436,40
1696094277436,40
1696094278436,40
1696094279436,40
1696094280436,40
1696094281436,40
1696094282436,40
1696094283436,40
1696094284436,40
1696094285436,40
1696094286436,40
1696094287436,40
1696094288436,40
1696094289436,40
1696094290436,40
1696094291436,40
1696094292436,40
1696094293436,40
1696094294436,40
1696094295436,40
1696094296436,15
1696094297436,40
1696094298436,40
1696094299436,40
1696094300436,40
1696094301436,40
1696094302436,40
1696094303436,40
1696094304436,40
1696094305436,40
1696094306436,40
1696094307436,40
1696094308436,16
1696094309436,40
1696094310436,40
1696094311436,40
1696094312436,40
1696094313436,40
1696094314436,40
1696094315436,40
1696094316436,40
1696094317436,40
1696094318436,40
1696094319436,40
1696094320436,40
1696094321436,40
1696094322436,40
1696094323436,40
1696094324436,40
1696094325436,33
1696094326436,40
1696094327436,40
1696094328436,40
1696094329436,40
1696094330436,40
1696094331436,40
1696094332436,27
1696094333436,40
1696094334436,40
1696094335436,40
1696094336436,40
1696094337436,40
1696094338436,40
1696094339436,40
1696094340436,40
1696094341436,40
1696094342436,40
1696094343436,40
1696094344436,40
1696094345436,40
1696094346436,40
1696094347436,40
1696094348436,40
1696094349436,40
1696094350436,14
1696094351436,40
1696094352436,40
1696094353436,40
1696094354436,40
1696094355436,36
1696094356436,40
1696094357436,40
1696094358436,40
1696094359436,40
1696094360436,40
1696094361436,40
1696094362436,40
1696094363436,40
1696094364436,40
1696094365436,40
1696094366436,40
1696094367436,40
1696094368436,40
1696094369436,40
1696094370436,40
1696094371436,40
1696094372436,40
1696094373436,40
1696094374436,40
1696094375436,40
1696094376436,40
1696094377436,40
1696094378436,40
1696094379436,40
1696094380436,40
1696094381436,40
1696094382436,34
1696094383436,34
1696094384436,40
1696094385436,40
1696094386436,40
1696094387436,40
1696094388436,40
1696094389436,40
1696094390436,40
