time,rps
1696095136958,40
1696095137958,40
1696095138958,40
1696095139958,1
1696095140958,1
1696095141958,40
1696095142958,40
1696095143958,1
1696095144958,1
1696095145958,2
1696095146958,1
1696095147958,40
1696095148958,40
1696095149958,40
1696095150958,1
1696095151958,1
1696095152958,40
1696095153958,1
1696095154958,1
1696095155958,40
1696095156958,40
1696095157958,40
1696095158958,40
1696095159958,40
1696095160958,1
1696095161958,1
1696095162958,1
1696095163958,40
1696095164958,40
1696095165958,1
1696095166958,1
1696095167958,1
1696095168958,40
1696095169958,1
1696095170958,2
1696095171958,2
1696095172958,1
1696095173958,39
1696095174958,1
1696095175958,40
1696095176958,40
1696095177958,7
1696095178958,1
1696095179958,1
1696095180958,40
1696095181958,1
1696095182958,40
1696095183958,40
1696095184958,40
1696095185958,22
1696095186958,1
1696095187958,40
1696095188958,40
1696095189958,40
1696095190958,40
1696095191958,40
1696095192958,1
1696095193958,40
1696095194958,1
1696095195958,40
1696095196958,40
1696095197958,40
1696095198958,1
1696095199958,1
1696095200958,40
1696095201958,40
1696095202958,40
1696095203958,40
1696095204958,40
1696095205958,40
1696095206958,40
1696095207958,40
1696095208958,40
1696095209958,40
1696095210958,40
1696095211958,1
1696095212958,2
1696095213958,1
1696095214958,1
1696095215958,40
1696095216958,1
1696095217958,40
1696095218958,40
1696095219958,1
1696095220958,14
1696095221958,1
1696095222958,40
1696095223958,40
1696095224958,40
1696095225958,1
1696095226958,1
1696095227958,26
1696095228958,1
1696095229958,40
1696095230958,40
1696095231958,1
1696095232958,40
1696095233958,1
1696095234958,34
1696095235958,1
1696095236958,40
1696095237958,40
1696095238958,40
1696095239958,1
1696095240958,40
1696095241958,40
1696095242958,1
1696095243958,1
1696095244958,40
1696095245958,40
1696095246958,40
1696095247958,40
1696095248958,40
1696095249958,1
1696095250958,1
1696095251958,40
1696095252958,40
1696095253958,40
1696095254958,40
1696095255958,40
1696095256958,1
1696095257958,39
1696095258958,1
1696095259958,40
1696095260958,40
1696095261958,40
1696095262958,40
1696095263958,1
1696095264958,1
1696095265958,1
1696095266958,39
1696095267958,40
1696095268958,40
1696095269958,40
1696095270958,1
1696095271958,1
1696095272958,1
1696095273958,40
1696095274958,40
1696095275958,40
1696095276958,40
1696095277958,1
1696095278958,40
1696095279958,1
1696095280958,40
1696095281958,40
1696095282958,40
1696095283958,40
1696095284958,1
1696095285958,1
1696095286958,1
1696095287958,40
1696095288958,40
1696095289958,40
1696095290958,1
1696095291958,1
1696095292958,4
1696095293958,1
1696095294958,40
1696095295958,40
1696095296958,40
1696095297958,40
1696095298958,1
1696095299958,1
1696095300958,1
1696095301958,40
1696095302958,40
1696095303958,40
1696095304958,1
1696095305958,1
1696095306958,35
1696095307958,1
1696095308958,40
1696095309958,40
1696095310958,40
1696095311958,1
1696095312958,1
1696095313958,40
1696095314958,1
1696095315958,1
1696095316958,40
1696095317958,40
1696095318958,40
1696095319958,40
1696095320958,40
1696095321958,1
1696095322958,1
1696095323958,40
1696095324958,40
1696095325958,1
1696095326958,40
1696095327958,40
1696095328958,40
1696095329958,1
1696095330958,1
1696095331958,40
1696095332958,40
1696095333958,40
1696095334958,1
1696095335958,1
1696095336958,2
1696095337958,1
1696095338958,40
1696095339958,37
1696095340958,37
1696095341958,40
1696095342958,1
1696095343958,1
1696095344958,1
1696095345958,1
1696095346958,1
1696095347958,40
1696095348958,40
1696095349958,1
1696095350958,1
1696095351958,31
1696095352958,1
1696095353958,1
1696095354958,40
1696095355958,40
1696095356958,40
1696095357958,40
1696095358958,1
1696095359958,1
1696095360958,40
1696095361958,40
1696095362958,40
1696095363958,40
1696095364958,40
1696095365958,1
1696095366958,2
1696095367958,1
1696095368958,40
1696095369958,40
1696095370958,40
1696095371958,1
1696095372958,12
1696095373958,12
1696095374958,1
1696095375958,40
1696095376958,40
1696095377958,40
1696095378958,1
1696095379958,2
1696095380958,1
1696095381958,40
1696095382958,40
1696095383958,1
1696095384958,40
1696095385958,40
1696095386958,40
1696095387958,40
1696095388958,1
1696095389958,1
1696095390958,40
1696095391958,40
1696095392958,40
1696095393958,40
1696095394958,40
1696095395958,1
1696095396958,40
1696095397958,40
1696095398958,40
1696095399958,1
1696095400958,1
1696095401958,14
1696095402958,1
1696095403958,40
1696095404958,40
1696095405958,1
1696095406958,1
1696095407958,1
1696095408958,35
1696095409958,1
1696095410958,40
1696095411958,40
1696095412958,40
1696095413958,1
1696095414958,1
1696095415958,15
1696095416958,1
1696095417958,40
1696095418958,40
1696095419958,40
1696095420958,40
1696095421958,1
1696095422958,1
1696095423958,1
1696095424958,40
1696095425958,40
1696095426958,40
1696095427958,40
1696095428958,1
1696095429958,1
1696095430958,40
1696095431958,40
1696095432958,1
