time,rps
1696187464630,40
1696187465630,39
1696187466630,40
1696187467630,40
1696187468630,40
1696187469630,40
1696187470630,40
1696187471630,40
1696187472630,40
1696187473630,40
1696187474630,40
1696187475630,40
1696187476630,40
1696187477630,40
1696187478630,40
1696187479630,40
1696187480630,40
1696187481630,40
1696187482630,40
1696187483630,40
1696187484630,40
1696187485630,40
1696187486630,40
1696187487630,40
1696187488630,40
1696187489630,40
1696187490630,40
1696187491630,40
1696187492630,40
1696187493630,40
1696187494630,20
1696187495630,40
1696187496630,40
1696187497630,40
1696187498630,40
1696187499630,40
1696187500630,40
1696187501630,40
1696187502630,40
1696187503630,40
1696187504630,40
1696187505630,40
1696187506630,40
1696187507630,40
1696187508630,40
1696187509630,40
1696187510630,40
1696187511630,40
1696187512630,33
1696187513630,40
1696187514630,40
1696187515630,40
1696187516630,40
1696187517630,40
1696187518630,40
1696187519630,40
1696187520630,40
1696187521630,40
1696187522630,40
1696187523630,40
1696187524630,40
1696187525630,40
1696187526630,40
1696187527630,40
1696187528630,40
1696187529630,40
1696187530630,40
1696187531630,40
1696187532630,40
1696187533630,40
1696187534630,40
1696187535630,40
1696187536630,40
1696187537630,40
1696187538630,40
1696187539630,40
1696187540630,40
1696187541630,40
1696187542630,40
1696187543630,40
1696187544630,40
1696187545630,40
1696187546630,40
1696187547630,40
1696187548630,40
1696187549630,40
1696187550630,40
1696187551630,40
1696187552630,40
1696187553630,40
1696187554630,40
1696187555630,40
1696187556630,40
1696187557630,40
1696187558630,40
1696187559630,40
1696187560630,40
1696187561630,40
1696187562630,40
1696187563630,40
1696187564630,40
1696187565630,40
1696187566630,40
1696187567630,40
1696187568630,40
1696187569630,40
1696187570630,40
1696187571630,40
1696187572630,40
1696187573630,40
1696187574630,40
1696187575630,40
1696187576630,40
1696187577630,40
1696187578630,40
1696187579630,40
1696187580630,40
1696187581630,40
1696187582630,40
1696187583630,40
1696187584630,40
1696187585630,40
1696187586630,27
1696187587630,40
1696187588630,39
1696187589630,40
1696187590630,40
1696187591630,40
1696187592630,40
1696187593630,14
1696187594630,23
1696187595630,6
1696187596630,40
1696187597630,38
1696187598630,40
1696187599630,40
1696187600630,21
1696187601630,21
1696187602630,40
1696187603630,40
1696187604630,40
1696187605630,40
1696187606630,40
1696187607630,40
1696187608630,40
1696187609630,40
1696187610630,40
1696187611630,40
1696187612630,40
1696187613630,40
1696187614630,40
1696187615630,40
1696187616630,40
1696187617630,40
1696187618630,40
1696187619630,40
1696187620630,40
1696187621630,40
1696187622630,40
1696187623630,40
1696187624630,40
1696187625630,40
1696187626630,40
1696187627630,40
1696187628630,40
1696187629630,40
1696187630630,40
1696187631630,40
1696187632630,10
1696187633630,14
1696187634630,40
1696187635630,40
1696187636630,40
1696187637630,40
1696187638630,40
1696187639630,40
1696187640630,40
1696187641630,40
1696187642630,40
1696187643630,40
1696187644630,40
1696187645630,40
1696187646630,40
1696187647630,40
1696187648630,40
1696187649630,40
1696187650630,40
1696187651630,40
1696187652630,40
1696187653630,40
1696187654630,40
1696187655630,40
1696187656630,40
1696187657630,40
1696187658630,40
1696187659630,40
1696187660630,40
1696187661630,40
1696187662630,40
1696187663630,40
1696187664630,40
1696187665630,40
1696187666630,40
1696187667630,40
1696187668630,40
1696187669630,40
1696187670630,40
1696187671630,40
1696187672630,40
1696187673630,40
1696187674630,33
1696187675630,40
1696187676630,40
1696187677630,40
1696187678630,40
1696187679630,40
1696187680630,40
1696187681630,40
1696187682630,39
1696187683630,40
1696187684630,40
1696187685630,40
1696187686630,40
1696187687630,40
1696187688630,40
1696187689630,40
1696187690630,40
1696187691630,40
1696187692630,40
1696187693630,40
1696187694630,40
1696187695630,40
1696187696630,40
1696187697630,40
1696187698630,40
1696187699630,40
1696187700630,40
1696187701630,40
1696187702630,40
1696187703630,40
1696187704630,40
1696187705630,40
1696187706630,40
1696187707630,40
1696187708630,40
1696187709630,40
1696187710630,40
1696187711630,40
1696187712630,40
1696187713630,40
1696187714630,40
1696187715630,40
1696187716630,40
1696187717630,40
1696187718630,40
1696187719630,40
1696187720630,40
1696187721630,40
1696187722630,40
1696187723630,40
1696187724630,40
1696187725630,40
1696187726630,40
1696187727630,40
1696187728630,40
1696187729630,40
1696187730630,40
1696187731630,40
1696187732630,40
1696187733630,40
1696187734630,40
1696187735630,40
1696187736630,40
1696187737630,40
1696187738630,40
1696187739630,40
1696187740630,40
1696187741630,40
1696187742630,40
1696187743630,40
1696187744630,40
1696187745630,40
1696187746630,40
1696187747630,40
1696187748630,40
1696187749630,40
1696187750630,40
1696187751630,40
1696187752630,40
1696187753630,40
1696187754630,40
1696187755630,40
1696187756630,40
1696187757630,40
1696187758630,39
1696187759630,40
